episode,reward,sim_reward,epsilon,buffer,loss,steps,collisions,checkpoints,laps,truncated,race_finished,best_score,global_step
871,-33.328189,-33.328423,0.050000,100000,0.373913,2000,0,1,1,1,0,427.361710,1742000
872,-33.518913,-33.519157,0.050000,100000,0.384730,2000,0,1,1,1,0,427.361710,1744000
873,-88.311437,-88.311287,0.050000,100000,0.402396,2000,0,1,1,1,0,427.361710,1746000
874,-34.241044,-34.241249,0.050000,100000,0.434237,2000,0,1,1,1,0,427.361710,1748000
875,-109.447503,-109.447578,0.050000,100000,0.506947,2000,0,1,1,1,0,427.361710,1750000
876,-22.401808,-22.401958,0.050000,100000,0.637604,2000,0,1,1,1,0,427.361710,1752000
877,-151.286370,-151.286118,0.050000,100000,0.606094,2000,0,1,1,1,0,427.361710,1754000
878,-41.120186,-41.120338,0.050000,100000,0.601893,2000,0,1,1,1,0,427.361710,1756000
879,-32.686086,-32.686352,0.050000,100000,0.575480,2000,0,1,1,1,0,427.361710,1758000
880,-98.734544,-98.734016,0.050000,100000,0.626486,2000,0,1,1,1,0,427.361710,1760000
881,-86.639714,-86.639565,0.050000,100000,0.634143,2000,0,0,0,1,0,427.361710,1762000
882,-86.712654,-86.712479,0.050000,100000,0.665018,2000,0,0,0,1,0,427.361710,1764000
883,-29.411420,-29.411568,0.050000,100000,0.697470,2000,0,1,1,1,0,427.361710,1766000
884,-153.414903,-153.414505,0.050000,100000,0.741268,2000,0,1,1,1,0,427.361710,1768000
885,-54.673884,-54.674248,0.050000,100000,0.754658,2000,0,1,1,1,0,427.361710,1770000
886,-34.432836,-34.433022,0.050000,100000,0.708232,2000,0,1,1,1,0,427.361710,1772000
887,-31.525836,-31.525969,0.050000,100000,0.762768,2000,0,1,1,1,0,427.361710,1774000
888,-90.469087,-90.468666,0.050000,100000,0.768055,2000,0,1,1,1,0,427.361710,1776000
889,-137.005944,-137.004959,0.050000,100000,0.815994,2000,0,1,1,1,0,427.361710,1778000
890,-142.984156,-142.983444,0.050000,100000,0.859593,2000,0,1,1,1,0,427.361710,1780000
891,-146.398280,-146.397797,0.050000,100000,0.927203,2000,0,1,1,1,0,427.361710,1782000
892,-29.998991,-29.999212,0.050000,100000,0.884719,2000,0,1,1,1,0,427.361710,1784000
893,-22.531582,-22.531679,0.050000,100000,0.902486,2000,0,0,0,1,0,427.361710,1786000
894,-152.700716,-152.700439,0.050000,100000,0.963868,2000,0,1,1,1,0,427.361710,1788000
895,-109.308032,-109.307251,0.050000,100000,0.967480,2000,0,1,1,1,0,427.361710,1790000
896,-164.939886,-164.939926,0.050000,100000,0.973072,2000,0,0,0,1,0,427.361710,1792000
897,-165.147870,-165.148285,0.050000,100000,1.049694,2000,0,1,1,1,0,427.361710,1794000
898,-163.618953,-163.619049,0.050000,100000,1.000108,2000,0,1,1,1,0,427.361710,1796000
899,-190.238582,-190.239960,0.050000,100000,1.062551,2000,35,1,1,1,0,427.361710,1798000
900,-140.303421,-140.303238,0.050000,100000,1.041929,2000,0,1,1,1,0,427.361710,1800000
901,-163.460245,-163.460938,0.050000,100000,0.995544,2000,0,1,1,1,0,427.361710,1802000
902,-371.810736,-371.810364,0.050000,100000,0.981985,2000,174,1,1,1,0,427.361710,1804000
903,-162.106063,-162.106415,0.050000,100000,0.955153,2000,0,1,1,1,0,427.361710,1806000
904,-162.654315,-162.654633,0.050000,100000,0.928998,2000,0,1,1,1,0,427.361710,1808000
905,-162.060221,-162.060455,0.050000,100000,0.839794,2000,0,1,1,1,0,427.361710,1810000
906,-156.833152,-156.833206,0.050000,100000,0.779379,2000,0,2,1,1,0,427.361710,1812000
907,-160.013771,-160.014374,0.050000,100000,0.722076,2000,0,1,1,1,0,427.361710,1814000
908,-156.777746,-156.777756,0.050000,100000,0.751725,2000,0,2,1,1,0,427.361710,1816000
909,-84.278142,-84.278145,0.050000,100000,0.775911,2000,0,5,1,1,0,427.361710,1818000
910,-129.989148,-129.987900,0.050000,100000,0.802721,2000,0,3,1,1,0,427.361710,1820000
911,-87.194937,-87.194862,0.050000,100000,0.779162,2000,0,5,1,1,0,427.361710,1822000
912,-59.807944,-59.807972,0.050000,100000,0.850989,2000,0,5,1,1,0,427.361710,1824000
913,-183.274442,-183.275696,0.050000,100000,0.878985,2000,0,0,0,1,0,427.361710,1826000
914,-21.554977,-21.555077,0.050000,100000,0.815601,2000,0,0,0,1,0,427.361710,1828000
915,-27.558936,-27.559027,0.050000,100000,0.786852,2000,0,0,0,1,0,427.361710,1830000
916,-29.289976,-29.290098,0.050000,100000,0.747914,2000,0,0,0,1,0,427.361710,1832000
917,-175.945924,-175.946793,0.050000,100000,0.782234,2000,0,1,1,1,0,427.361710,1834000
918,-120.575890,-120.574776,0.050000,100000,0.752638,2000,0,4,1,1,0,427.361710,1836000
919,3.651612,3.651383,0.050000,100000,0.792547,2000,0,4,1,1,0,427.361710,1838000
920,-178.854592,-178.855682,0.050000,100000,0.762822,2000,0,1,1,1,0,427.361710,1840000
921,-87.669082,-87.668999,0.050000,100000,0.798316,2000,0,4,1,1,0,427.361710,1842000
922,-109.287830,-109.288025,0.050000,100000,0.846460,2000,0,4,1,1,0,427.361710,1844000
923,-96.611331,-96.611015,0.050000,100000,0.843755,2000,0,4,1,1,0,427.361710,1846000
924,-89.568755,-89.568558,0.050000,100000,0.882515,2000,0,4,1,1,0,427.361710,1848000
925,-117.468359,-117.467346,0.050000,100000,0.861499,2000,0,4,1,1,0,427.361710,1850000
926,-135.085290,-135.084305,0.050000,100000,0.849633,2000,0,3,1,1,0,427.361710,1852000
927,6.095977,6.095883,0.050000,100000,0.881913,2000,0,4,1,1,0,427.361710,1854000
928,-104.385297,-104.384956,0.050000,100000,0.897609,2000,0,4,1,1,0,427.361710,1856000
929,-131.688907,-131.687698,0.050000,100000,0.881795,2000,0,3,1,1,0,427.361710,1858000
930,-138.749291,-138.748428,0.050000,100000,0.848041,2000,0,3,1,1,0,427.361710,1860000
931,12.086933,12.086786,0.050000,100000,0.901873,2000,0,4,1,1,0,427.361710,1862000
932,18.547164,18.547153,0.050000,100000,0.988581,2000,0,5,1,1,0,427.361710,1864000
933,14.750037,14.749810,0.050000,100000,1.080586,2000,0,5,1,1,0,427.361710,1866000
934,11.255612,11.255430,0.050000,100000,1.061432,2000,0,4,1,1,0,427.361710,1868000
935,5.841490,5.841315,0.050000,100000,1.115801,2000,0,4,1,1,0,427.361710,1870000
936,-18.787171,-18.787384,0.050000,100000,1.154685,2000,0,2,1,1,0,427.361710,1872000
937,-89.559340,-89.559174,0.050000,100000,1.156333,2000,0,4,1,1,0,427.361710,1874000
938,-92.524984,-92.524704,0.050000,100000,1.153162,2000,0,4,1,1,0,427.361710,1876000
939,-37.124953,-37.125206,0.050000,100000,1.146354,2000,0,0,0,1,0,427.361710,1878000
940,-2165.351397,-2165.357178,0.050000,100000,1.055700,2000,1666,1,1,1,0,427.361710,1880000
941,-101.625799,-101.626122,0.050000,100000,1.134019,2000,0,2,1,1,0,427.361710,1882000
942,-54.611180,-54.611561,0.050000,100000,1.056708,2000,0,2,1,1,0,427.361710,1884000
943,-136.108554,-136.107635,0.050000,100000,1.093726,2000,0,1,1,1,0,427.361710,1886000
944,-68.845555,-68.846008,0.050000,100000,1.124337,2000,0,1,1,1,0,427.361710,1888000
945,-86.786960,-86.786873,0.050000,100000,1.082473,2000,0,4,1,1,0,427.361710,1890000
946,-113.710097,-113.709183,0.050000,100000,1.000710,2000,0,1,1,1,0,427.361710,1892000
947,-141.147911,-141.147171,0.050000,100000,1.036875,2000,0,1,1,1,0,427.361710,1894000
948,-59.178105,-59.178154,0.050000,100000,1.075645,2000,0,2,1,1,0,427.361710,1896000
949,-58.305540,-58.306057,0.050000,100000,1.065266,2000,0,4,1,1,0,427.361710,1898000
950,-57.720279,-57.720379,0.050000,100000,1.127999,2000,0,1,1,1,0,427.361710,1900000
951,-21.919356,-21.919514,0.050000,100000,1.144236,2000,0,1,1,1,0,427.361710,1902000
952,-80.364157,-80.364159,0.050000,100000,1.115607,2000,0,4,1,1,0,427.361710,1904000
953,-165.975029,-165.975403,0.050000,100000,1.107430,2000,0,1,1,1,0,427.361710,1906000
954,-179.526903,-179.528030,0.050000,100000,1.104881,2000,1,1,1,1,0,427.361710,1908000
955,-43.670086,-43.670345,0.050000,100000,1.057590,2000,0,4,1,1,0,427.361710,1910000
956,-57.984403,-57.984486,0.050000,100000,1.054065,2000,0,4,1,1,0,427.361710,1912000
957,-52.682289,-52.682358,0.050000,100000,1.068831,2000,0,4,1,1,0,427.361710,1914000
958,13.290950,13.290909,0.050000,100000,1.079651,2000,0,4,1,1,0,427.361710,1916000
959,-88.876490,-88.876305,0.050000,100000,1.080611,2000,0,4,1,1,0,427.361710,1918000
960,-77.508480,-77.508530,0.050000,100000,1.177963,2000,0,4,1,1,0,427.361710,1920000
961,-39.796715,-39.797066,0.050000,100000,1.075034,2000,0,4,1,1,0,427.361710,1922000
962,-78.711558,-78.711624,0.050000,100000,1.120470,2000,0,4,1,1,0,427.361710,1924000
963,19.702308,19.702293,0.050000,100000,1.135320,2000,0,4,1,1,0,427.361710,1926000
964,2.336886,2.336816,0.050000,100000,1.090421,2000,0,4,1,1,0,427.361710,1928000
965,8.462506,8.462441,0.050000,100000,1.090198,2000,0,4,1,1,0,427.361710,1930000
966,9.578828,9.578739,0.050000,100000,1.100500,2000,0,4,1,1,0,427.361710,1932000
967,6.121802,6.121704,0.050000,100000,1.077667,2000,0,4,1,1,0,427.361710,1934000
968,-7.634833,-7.634944,0.050000,100000,1.089101,2000,0,4,1,1,0,427.361710,1936000
969,-172.097458,-172.098190,0.050000,100000,1.055200,2000,0,1,1,1,0,427.361710,1938000
970,-156.667965,-156.668579,0.050000,100000,1.064950,2000,0,0,0,1,0,427.361710,1940000
971,-137.228933,-137.228928,0.050000,100000,1.063790,2000,0,0,0,1,0,427.361710,1942000
972,2.264254,2.264114,0.050000,100000,1.108053,2000,0,4,1,1,0,427.361710,1944000
973,4.192487,4.192335,0.050000,100000,1.044556,2000,0,4,1,1,0,427.361710,1946000
974,17.453403,17.453373,0.050000,100000,1.076027,2000,0,4,1,1,0,427.361710,1948000
975,-99.799116,-99.798538,0.050000,100000,1.141563,2000,0,1,1,1,0,427.361710,1950000
976,-24.949509,-24.949713,0.050000,100000,1.141253,2000,0,1,1,1,0,427.361710,1952000
977,-22.197213,-22.197350,0.050000,100000,1.184746,2000,0,1,1,1,0,427.361710,1954000
978,-157.212430,-157.212112,0.050000,100000,1.275884,2000,0,1,1,1,0,427.361710,1956000
979,-91.194071,-91.194397,0.050000,100000,1.138698,2000,0,2,1,1,0,427.361710,1958000
980,-154.837865,-154.837189,0.050000,100000,1.094726,2000,0,1,1,1,0,427.361710,1960000
981,-42.940975,-42.941013,0.050000,100000,1.112499,2000,0,4,1,1,0,427.361710,1962000
982,-20.521817,-20.521799,0.050000,100000,1.139753,2000,0,5,1,1,0,427.361710,1964000
983,-47.302802,-47.303196,0.050000,100000,1.155152,2000,0,4,1,1,0,427.361710,1966000
984,-1.901193,-1.901245,0.050000,100000,1.149222,2000,0,2,1,1,0,427.361710,1968000
985,-56.854315,-56.854515,0.050000,100000,1.170583,2000,0,4,1,1,0,427.361710,1970000
986,-46.894296,-46.894588,0.050000,100000,1.184259,2000,0,2,1,1,0,427.361710,1972000
987,-918.314966,-918.306763,0.050000,100000,1.172727,2000,719,4,1,1,0,427.361710,1974000
988,-419.561151,-419.558228,0.050000,100000,1.132465,2000,219,1,1,1,0,427.361710,1976000
989,-174.413135,-174.414047,0.050000,100000,1.165790,2000,0,1,1,1,0,427.361710,1978000
990,-156.697523,-156.697510,0.050000,100000,1.130726,2000,1,1,1,1,0,427.361710,1980000
991,-401.887564,-401.887024,0.050000,100000,1.124401,2000,290,4,1,1,0,427.361710,1982000
992,-38.217933,-38.218231,0.050000,100000,1.141224,2000,0,4,1,1,0,427.361710,1984000
993,-67.061372,-67.061783,0.050000,100000,1.164193,2000,0,4,1,1,0,427.361710,1986000
994,-67.110196,-67.110466,0.050000,100000,1.093231,2000,0,4,1,1,0,427.361710,1988000
995,-81.126837,-81.126854,0.050000,100000,1.114710,2000,0,4,1,1,0,427.361710,1990000
996,30.664533,30.664400,0.050000,100000,1.131979,2000,0,5,1,1,0,427.361710,1992000
997,32.318504,32.318546,0.050000,100000,1.167507,2000,0,5,1,1,0,427.361710,1994000
998,18.863617,18.863503,0.050000,100000,1.219147,2000,0,5,1,1,0,427.361710,1996000
999,32.241527,32.241467,0.050000,100000,1.189400,2000,0,5,1,1,0,427.361710,1998000
1000,20.287928,20.287868,0.050000,100000,1.178879,2000,0,4,1,1,0,427.361710,2000000
