episode,reward,sim_reward,epsilon,buffer,loss,steps,collisions,checkpoints,laps,truncated,race_finished,best_score,global_step
860,4.327567,4.327377,0.050000,100000,0.865787,2000,0,4,1,1,0,267.067139,1720000
861,-29.909256,-29.909481,0.050000,100000,0.891462,2000,0,5,1,1,0,267.067139,1722000
862,-25.340732,-25.340874,0.050000,100000,0.882122,2000,0,2,1,1,0,267.067139,1724000
863,-137.945563,-137.944656,0.050000,100000,0.854018,2000,0,2,1,1,0,267.067139,1726000
864,-63.197814,-63.198311,0.050000,100000,0.849710,2000,0,5,1,1,0,267.067139,1728000
865,-24.117874,-24.118023,0.050000,100000,0.847574,2000,0,5,1,1,0,267.067139,1730000
866,-51.423570,-51.423977,0.050000,100000,0.843066,2000,0,5,1,1,0,267.067139,1732000
867,-38.313306,-38.313606,0.050000,100000,0.832179,2000,0,0,0,1,0,267.067139,1734000
868,-34.341956,-34.342197,0.050000,100000,0.833201,2000,0,0,0,1,0,267.067139,1736000
869,-22.884701,-22.884878,0.050000,100000,0.818809,2000,0,5,1,1,0,267.067139,1738000
870,-173.471592,-173.472366,0.050000,100000,0.824908,2000,0,0,0,1,0,267.067139,1740000
871,-171.271122,-171.271851,0.050000,100000,0.841605,2000,0,0,0,1,0,267.067139,1742000
872,-33.043807,-33.044052,0.050000,100000,0.788221,2000,0,0,0,1,0,267.067139,1744000
873,-172.698673,-172.699371,0.050000,100000,0.813023,2000,0,0,0,1,0,267.067139,1746000
874,-172.540429,-172.541016,0.050000,100000,0.750911,2000,0,0,0,1,0,267.067139,1748000
875,-62.673241,-62.673771,0.050000,100000,0.792397,2000,0,1,1,1,0,267.067139,1750000
876,-173.328361,-173.329224,0.050000,100000,0.771830,2000,0,1,1,1,0,267.067139,1752000
877,-174.865917,-174.866791,0.050000,100000,0.755728,2000,0,1,1,1,0,267.067139,1754000
878,-108.545933,-108.545250,0.050000,100000,0.720616,2000,0,1,1,1,0,267.067139,1756000
879,-33.802169,-33.802380,0.050000,100000,0.702117,2000,0,0,0,1,0,267.067139,1758000
880,-107.639771,-107.638969,0.050000,100000,0.706731,2000,0,1,1,1,0,267.067139,1760000
881,-125.621640,-125.620346,0.050000,100000,0.713670,2000,0,1,1,1,0,267.067139,1762000
882,-120.739718,-120.738548,0.050000,100000,0.698083,2000,0,1,1,1,0,267.067139,1764000
883,-34.663976,-34.664234,0.050000,100000,0.686164,2000,0,0,0,1,0,267.067139,1766000
884,-37.217156,-37.217453,0.050000,100000,0.667859,2000,0,0,0,1,0,267.067139,1768000
885,-28.816446,-28.816614,0.050000,100000,0.633224,2000,0,1,1,1,0,267.067139,1770000
886,-38.375781,-38.375996,0.050000,100000,0.649767,2000,0,0,0,1,0,267.067139,1772000
887,-28.914349,-28.914530,0.050000,100000,0.645245,2000,0,0,0,1,0,267.067139,1774000
888,-19.458952,-19.458977,0.050000,100000,0.634268,2000,0,1,1,1,0,267.067139,1776000
889,-13.900210,-13.900211,0.050000,100000,0.611575,2000,0,0,0,1,0,267.067139,1778000
890,-30.512474,-30.512562,0.050000,100000,0.663060,2000,0,0,0,1,0,267.067139,1780000
891,-167.770113,-167.770844,0.050000,100000,0.665799,2000,0,1,1,1,0,267.067139,1782000
892,-83.131006,-83.130936,0.050000,100000,0.667042,2000,0,1,1,1,0,267.067139,1784000
893,-160.442061,-160.442734,0.050000,100000,0.648786,2000,0,1,1,1,0,267.067139,1786000
894,-139.877462,-139.876801,0.050000,100000,0.659631,2000,0,1,1,1,0,267.067139,1788000
895,-137.840878,-137.839920,0.050000,100000,0.589732,2000,0,1,1,1,0,267.067139,1790000
896,-76.026756,-76.026901,0.050000,100000,0.622314,2000,0,1,1,1,0,267.067139,1792000
897,-34.296883,-34.297043,0.050000,100000,0.640183,2000,0,0,0,1,0,267.067139,1794000
898,-124.093725,-124.092400,0.050000,100000,0.650360,2000,0,0,0,1,0,267.067139,1796000
899,-147.232416,-147.232101,0.050000,100000,0.638244,2000,0,1,1,1,0,267.067139,1798000
900,-87.661715,-87.661598,0.050000,100000,0.635042,2000,0,1,1,1,0,267.067139,1800000
901,-58.103269,-58.103649,0.050000,100000,0.594094,2000,0,1,1,1,0,267.067139,1802000
902,-27.878230,-27.878347,0.050000,100000,0.597355,2000,0,0,0,1,0,267.067139,1804000
903,-164.935435,-164.936081,0.050000,100000,0.573002,2000,0,1,1,1,0,267.067139,1806000
904,-140.913648,-140.912750,0.050000,100000,0.561836,2000,0,1,1,1,0,267.067139,1808000
905,-169.885889,-169.886536,0.050000,100000,0.522479,2000,0,1,1,1,0,267.067139,1810000
906,-79.979237,-79.979095,0.050000,100000,0.561184,2000,0,3,1,1,0,267.067139,1812000
907,-35.838385,-35.838600,0.050000,100000,0.557722,2000,0,0,0,1,0,267.067139,1814000
908,-34.170963,-34.171173,0.050000,100000,0.527389,2000,0,0,0,1,0,267.067139,1816000
909,-29.109528,-29.109629,0.050000,100000,0.521276,2000,0,0,0,1,0,267.067139,1818000
910,-23.611208,-23.611248,0.050000,100000,0.521384,2000,0,1,1,1,0,267.067139,1820000
911,-70.483594,-70.483948,0.050000,100000,0.520321,2000,0,1,1,1,0,267.067139,1822000
912,-176.534049,-176.534531,0.050000,100000,0.499964,2000,0,1,1,1,0,267.067139,1824000
913,-103.922824,-103.922165,0.050000,100000,0.469585,2000,0,0,0,1,0,267.067139,1826000
914,-175.778858,-175.779770,0.050000,100000,0.454292,2000,0,1,1,1,0,267.067139,1828000
915,-16.970521,-16.970602,0.050000,100000,0.465452,2000,0,1,1,1,0,267.067139,1830000
916,-11.110897,-11.110922,0.050000,100000,0.451029,2000,0,1,1,1,0,267.067139,1832000
917,-12.620305,-12.620303,0.050000,100000,0.448349,2000,0,1,1,1,0,267.067139,1834000
918,-14.095842,-14.095879,0.050000,100000,0.470581,2000,0,1,1,1,0,267.067139,1836000
919,-16.012666,-16.012676,0.050000,100000,0.458885,2000,0,1,1,1,0,267.067139,1838000
920,-127.817722,-127.817635,0.050000,100000,0.471959,2000,1,2,1,1,0,267.067139,1840000
921,-21.632706,-21.632721,0.050000,100000,0.466503,2000,0,1,1,1,0,267.067139,1842000
922,-35.116257,-35.116425,0.050000,100000,0.465126,2000,0,1,1,1,0,267.067139,1844000
923,-24.416453,-24.416519,0.050000,100000,0.457016,2000,0,0,0,1,0,267.067139,1846000
924,-23.691364,-23.691446,0.050000,100000,0.485174,2000,0,1,1,1,0,267.067139,1848000
925,0.152490,0.152350,0.050000,100000,0.501826,2000,0,3,1,1,0,267.067139,1850000
926,-27.760640,-27.760784,0.050000,100000,0.539519,2000,0,1,1,1,0,267.067139,1852000
927,-16.352330,-16.352404,0.050000,100000,0.520494,2000,0,0,0,1,0,267.067139,1854000
928,-28.403508,-28.403563,0.050000,100000,0.553797,2000,0,0,0,1,0,267.067139,1856000
929,-114.447729,-114.446754,0.050000,100000,0.590367,2000,0,3,1,1,0,267.067139,1858000
930,-5.768279,-5.768361,0.050000,100000,0.653068,2000,0,3,1,1,0,267.067139,1860000
931,-128.603031,-128.601700,0.050000,100000,0.688149,2000,0,3,1,1,0,267.067139,1862000
932,-54.281027,-54.281487,0.050000,100000,0.727141,2000,0,3,1,1,0,267.067139,1864000
933,-9.360403,-9.360540,0.050000,100000,0.731478,2000,0,3,1,1,0,267.067139,1866000
934,-125.162702,-125.161461,0.050000,100000,0.734722,2000,0,3,1,1,0,267.067139,1868000
935,-109.203988,-109.203186,0.050000,100000,0.736350,2000,0,3,1,1,0,267.067139,1870000
936,-111.208761,-111.207916,0.050000,100000,0.779106,2000,0,3,1,1,0,267.067139,1872000
937,-117.012399,-117.012131,0.050000,100000,0.805644,2000,0,3,1,1,0,267.067139,1874000
938,-53.068990,-53.069511,0.050000,100000,0.836449,2000,1,5,1,1,0,267.067139,1876000
939,-104.278014,-104.277397,0.050000,100000,0.810926,2000,0,4,1,1,0,267.067139,1878000
940,-75.687947,-75.688484,0.050000,100000,0.824083,2000,0,5,1,1,0,267.067139,1880000
941,-107.085675,-107.085007,0.050000,100000,0.814827,2000,0,3,1,1,0,267.067139,1882000
942,-21.726216,-21.726261,0.050000,100000,0.872975,2000,0,2,1,1,0,267.067139,1884000
943,-101.547354,-101.546883,0.050000,100000,0.845957,2000,0,3,1,1,0,267.067139,1886000
944,-60.564803,-60.565331,0.050000,100000,0.889979,2000,0,2,1,1,0,267.067139,1888000
945,1.847044,1.846924,0.050000,100000,0.934142,2000,0,3,1,1,0,267.067139,1890000
946,-178.170574,-178.171585,0.050000,100000,0.976371,2000,0,1,1,1,0,267.067139,1892000
947,-177.798148,-177.799118,0.050000,100000,0.963224,2000,0,1,1,1,0,267.067139,1894000
948,-85.466778,-85.466743,0.050000,100000,0.922029,2000,0,5,1,1,0,267.067139,1896000
949,-168.995646,-168.995880,0.050000,100000,0.931215,2000,0,1,1,1,0,267.067139,1898000
950,-5.131332,-5.131406,0.050000,100000,0.946572,2000,0,3,1,1,0,267.067139,1900000
951,-124.911643,-124.910469,0.050000,100000,0.973354,2000,0,3,1,1,0,267.067139,1902000
952,-131.550510,-131.549362,0.050000,100000,0.958636,2000,0,3,1,1,0,267.067139,1904000
953,-81.778321,-81.778435,0.050000,100000,1.008224,2000,0,5,1,1,0,267.067139,1906000
954,-4.026898,-4.027065,0.050000,100000,1.019880,2000,0,3,1,1,0,267.067139,1908000
955,-99.227487,-99.227097,0.050000,100000,1.064199,2000,0,5,1,1,0,267.067139,1910000
956,-98.369291,-98.368919,0.050000,100000,1.050114,2000,0,5,1,1,0,267.067139,1912000
957,-5.312245,-5.312377,0.050000,100000,1.011773,2000,0,3,1,1,0,267.067139,1914000
958,-10.044093,-10.044248,0.050000,100000,0.988704,2000,0,3,1,1,0,267.067139,1916000
959,-8.471666,-8.471812,0.050000,100000,1.033171,2000,0,3,1,1,0,267.067139,1918000
960,-53.311752,-53.311859,0.050000,100000,1.058681,2000,0,5,1,1,0,267.067139,1920000
961,-81.009090,-81.009277,0.050000,100000,0.990404,2000,0,5,1,1,0,267.067139,1922000
962,-45.685953,-45.686264,0.050000,100000,0.992666,2000,0,3,1,1,0,267.067139,1924000
963,-69.922173,-69.922668,0.050000,100000,1.049802,2000,0,5,1,1,0,267.067139,1926000
964,-50.408644,-50.408783,0.050000,100000,1.147738,2000,0,5,1,1,0,267.067139,1928000
965,-13.713753,-13.714128,0.050000,100000,1.353026,2000,0,5,1,1,0,267.067139,1930000
966,-61.804796,-61.805485,0.050000,100000,1.152670,2000,0,5,1,1,0,267.067139,1932000
967,-38.101840,-38.102112,0.050000,100000,1.093201,2000,0,0,0,1,0,267.067139,1934000
968,-45.601350,-45.601673,0.050000,100000,1.077971,2000,0,1,1,1,0,267.067139,1936000
969,-41.395038,-41.395237,0.050000,100000,1.066469,2000,0,0,0,1,0,267.067139,1938000
970,-172.037974,-172.038620,0.050000,100000,1.114999,2000,0,0,0,1,0,267.067139,1940000
971,-37.634134,-37.634403,0.050000,100000,1.063418,2000,0,0,0,1,0,267.067139,1942000
972,-37.008981,-37.009193,0.050000,100000,1.086640,2000,0,0,0,1,0,267.067139,1944000
973,7.005725,7.005548,0.050000,100000,1.107455,2000,0,5,1,1,0,267.067139,1946000
974,-38.248301,-38.248547,0.050000,100000,1.126284,2000,0,0,0,1,0,267.067139,1948000
975,-36.073955,-36.074036,0.050000,100000,1.118433,2000,0,0,0,1,0,267.067139,1950000
976,-20.923005,-20.923107,0.050000,100000,1.082250,2000,0,2,1,1,0,267.067139,1952000
977,-27.121294,-27.121418,0.050000,100000,1.070449,2000,0,1,1,1,0,267.067139,1954000
978,-36.915458,-36.915527,0.050000,100000,1.137377,2000,0,0,0,1,0,267.067139,1956000
979,-1.083856,-1.083978,0.050000,100000,1.082266,2000,0,3,1,1,0,267.067139,1958000
980,-182.905377,-182.906860,0.050000,100000,1.090376,2000,0,0,0,1,0,267.067139,1960000
981,-34.477323,-34.477512,0.050000,100000,1.039040,2000,0,0,0,1,0,267.067139,1962000
982,-184.612062,-184.614105,0.050000,100000,1.026809,2000,0,0,0,1,0,267.067139,1964000
983,-33.502761,-33.502903,0.050000,100000,1.048333,2000,0,0,0,1,0,267.067139,1966000
984,-183.813175,-183.814529,0.050000,100000,0.960417,2000,0,0,0,1,0,267.067139,1968000
985,-35.457303,-35.457493,0.050000,100000,0.979712,2000,0,0,0,1,0,267.067139,1970000
986,-31.573057,-31.573185,0.050000,100000,0.983835,2000,0,0,0,1,0,267.067139,1972000
987,-184.399950,-184.401062,0.050000,100000,0.948982,2000,0,0,0,1,0,267.067139,1974000
988,-168.516445,-168.516510,0.050000,100000,0.924508,2000,0,0,0,1,0,267.067139,1976000
989,-118.424844,-118.423683,0.050000,100000,0.854160,2000,0,2,1,1,0,267.067139,1978000
990,-2.962556,-2.962665,0.050000,100000,0.857267,2000,0,2,1,1,0,267.067139,1980000
991,-29.082257,-29.082392,0.050000,100000,0.861659,2000,0,0,0,1,0,267.067139,1982000
992,-24.135178,-24.135254,0.050000,100000,0.874866,2000,0,1,1,1,0,267.067139,1984000
993,-31.675993,-31.676165,0.050000,100000,0.894054,2000,0,0,0,1,0,267.067139,1986000
994,-32.332640,-32.332790,0.050000,100000,0.870013,2000,0,0,0,1,0,267.067139,1988000
995,-26.408667,-26.408644,0.050000,100000,0.900924,2000,0,2,1,1,0,267.067139,1990000
996,-56.679156,-56.679440,0.050000,100000,0.903560,2000,0,4,1,1,0,267.067139,1992000
997,-99.515259,-99.514648,0.050000,100000,0.920845,2000,0,2,1,1,0,267.067139,1994000
998,-99.837484,-99.836891,0.050000,100000,0.979866,2000,0,2,1,1,0,267.067139,1996000
999,10.376336,10.376236,0.050000,100000,0.907646,2000,0,4,1,1,0,267.067139,1998000
1000,-651.832459,-651.829956,0.050000,100000,0.917073,2000,426,1,1,1,0,267.067139,2000000
